2025-12-28 16:22:39,083 - INFO - Generated 319 seeds from boofuzz
2025-12-28 16:27:18,901 - WARNING - [447] CRASH: RETR | Payload: b'RETR q"\'vS_G?72u?vr^73p,P_(}d\t}<xM{g^\r\n'... | Error: 
2025-12-28 16:27:20,420 - WARNING - [451] CRASH: PASS | Payload: b"PASS \xc3\x80\xc2\xae' UNION SELECT\r\n"... | Error: 
2025-12-28 16:27:21,939 - WARNING - [452] CRASH: USER | Payload: b'USER \x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'... | Error: 
2025-12-28 16:27:23,462 - WARNING - [453] CRASH: CWD | Payload: b'CWD GET / HTTP/1.0\r\n\r\n'... | Error: 
2025-12-28 16:27:24,980 - WARNING - [454] CRASH: PASS | Payload: b'PASS """""""""""\r\n'... | Error: 
2025-12-28 16:27:26,504 - WARNING - [455] CRASH: RETR | Payload: b"RETR ' UNION SELECT${env}\r\n"... | Error: 
2025-12-28 16:27:28,026 - WARNING - [456] CRASH: CWD | Payload: b"CWD ''\\\r\n"... | Error: 
2025-12-28 16:27:29,546 - WARNING - [457] CRASH: CWD | Payload: b'CWD users.xml\r\n'... | Error: 
2025-12-28 16:27:31,067 - WARNING - [458] CRASH: DELE | Payload: b'DELE ..\\\r\n'... | Error: 
2025-12-28 16:27:32,586 - WARNING - [459] CRASH: CWD | Payload: b'CWD AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'... | Error: 
2025-12-28 16:27:34,105 - WARNING - [462] CRASH: MKD | Payload: b'MKD ../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../'... | Error: 
2025-12-28 16:27:35,624 - WARNING - [463] CRASH: MKD | Payload: b'MKD %s%s%s%s%s%s%s%s%s%s\r\n'... | Error: 
2025-12-28 16:27:37,145 - WARNING - [464] CRASH: PASS | Payload: b'PASS ".%2e/\r\n'... | Error: 
2025-12-28 16:27:38,665 - WARNING - [467] CRASH: USER | Payload: b'USER ${\r\n'... | Error: 
2025-12-28 16:27:40,185 - WARNING - [468] CRASH: RETR | Payload: b"RETR ' UNION SELECT\r\n"... | Error: 
2025-12-28 16:27:41,708 - WARNING - [470] CRASH: RETR | Payload: b'RETR AUX\r\n'... | Error: 
2025-12-28 16:27:43,229 - WARNING - [471] CRASH: DELE | Payload: b'DELE """""""""""\r\n'... | Error: 
2025-12-28 16:27:44,755 - WARNING - [472] CRASH: DELE | Payload: b'DELE ..\\..\\..\\windows\\system32\\config\\sam\r\n'... | Error: 
2025-12-28 16:27:46,275 - WARNING - [473] CRASH: STOR | Payload: b'STOR ..\\..\\..\\windows\\system32\\config\\sam\r\n'... | Error: 
2025-12-28 16:27:47,796 - WARNING - [474] CRASH: RETR | Payload: b'RETR ..%2f& ls\r\n'... | Error: 
2025-12-28 16:27:49,316 - WARNING - [476] CRASH: DELE | Payload: b'DELE /dev/null\r\n'... | Error: 
2025-12-28 16:27:50,836 - WARNING - [479] CRASH: MKD | Payload: b'MKD ; cat /etc/passwd\r\n'... | Error: 
2025-12-28 16:27:52,358 - WARNING - [480] CRASH: CWD | Payload: b'CWD /var${system}\r\n'... | Error: 
2025-12-28 16:27:53,881 - WARNING - [483] CRASH: RMD | Payload: b'RMD ${/etc}\r\n'... | Error: 
2025-12-28 16:27:55,400 - WARNING - [484] CRASH: STOR | Payload: b'STOR /proc/self/cmdline\r\n'... | Error: 
2025-12-28 16:27:56,920 - WARNING - [485] CRASH: RMD | Payload: b'RMD ;\r\n'... | Error: 
2025-12-28 16:27:58,443 - WARNING - [487] CRASH: MKD | Payload: b'MKD | cat /etc/passwd\r\n'... | Error: 
2025-12-28 16:27:59,967 - WARNING - [493] CRASH: MKD | Payload: b"MKD ' UNION SELECT' UNION SELECT\r\n"... | Error: 
2025-12-28 16:28:01,489 - WARNING - [494] CRASH: DELE | Payload: b'DELE \\\\server\\share\r\n'... | Error: 
2025-12-28 16:28:03,010 - WARNING - [499] CRASH: CWD | Payload: b'CWD users.xmlusers.xml\r\n'... | Error: 
2025-12-28 16:28:04,516 - WARNING - [504] CRASH: MKD | Payload: b'MKD %s%s%s%s%s%s%s%s%s%s\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\r\n'... | Error: [Errno 32] Broken pipe
2025-12-28 16:28:06,038 - WARNING - [506] CRASH: CWD | Payload: b'CWD ${../../../etc/passwd}\r\n'... | Error: 
2025-12-28 16:28:07,564 - WARNING - [507] CRASH: MKD | Payload: b'MKD {{config}}\r\n'... | Error: 
2025-12-28 16:28:09,087 - WARNING - [509] CRASH: DELE | Payload: b"DELE test'\\\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\r\n"... | Error: 
2025-12-28 16:28:10,608 - WARNING - [511] CRASH: MKD | Payload: b"MKD \\'\\'\\'\\'\\'\\'\\'\\'\\'\\'\r\n"... | Error: 
2025-12-28 16:28:12,131 - WARNING - [512] CRASH: DELE | Payload: b'DELE ..\\\r\n'... | Error: 
2025-12-28 16:28:13,652 - WARNING - [514] CRASH: DELE | Payload: b"DELE \\\\server\\share' UNION SELECT\r\n"... | Error: 
2025-12-28 16:28:15,175 - WARNING - [517] CRASH: CWD | Payload: b'CWD |\x0c\n\x0b3$.SfVL9Keb)6KtUUz.aUgCd3h5dBz-mdPl#g>1)\r\n'... | Error: 
2025-12-28 16:28:16,696 - WARNING - [518] CRASH: MKD | Payload: b'MKD OR 1=1| cat /etc/passwd\r\n'... | Error: 
2025-12-28 16:28:18,220 - WARNING - [519] CRASH: DELE | Payload: b'DELE file\\\r\n'... | Error: 
2025-12-28 16:28:19,743 - WARNING - [520] CRASH: RETR | Payload: b'RETR ${system}\r\n'... | Error: 
2025-12-28 16:28:21,265 - WARNING - [521] CRASH: CWD | Payload: b'CWD /...\r\n'... | Error: 
2025-12-28 16:28:22,789 - WARNING - [523] CRASH: CWD | Payload: b'CWD "\r\n'... | Error: 
2025-12-28 16:28:24,310 - WARNING - [524] CRASH: PASS | Payload: b'PASS "\r\n'... | Error: 
2025-12-28 16:28:25,830 - WARNING - [527] CRASH: PASS | Payload: b'PASS AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'... | Error: 
2025-12-28 16:28:27,351 - WARNING - [528] CRASH: RETR | Payload: b'RETR LPT1\r\n'... | Error: 
2025-12-28 16:28:28,874 - WARNING - [529] CRASH: USER | Payload: b'USER ${../../../../../../../../../../../../\r\n'... | Error: 
2025-12-28 16:28:30,394 - WARNING - [530] CRASH: USER | Payload: b'USER \x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00'... | Error: 
2025-12-28 16:28:31,920 - WARNING - [531] CRASH: CWD | Payload: b"CWD /etc' UNION SELECT\r\n"... | Error: 
2025-12-28 16:28:33,445 - WARNING - [532] CRASH: CWD | Payload: b'CWD %s%s%s%s%s%s%s%s%s%s\r\n'... | Error: 
2025-12-28 16:28:34,969 - WARNING - [533] CRASH: STOR | Payload: b'STOR /home\r\n'... | Error: 
2025-12-28 16:28:36,494 - WARNING - [535] CRASH: MKD | Payload: b"MKD file'\\\\\r\n"... | Error: 
2025-12-28 16:28:38,018 - WARNING - [536] CRASH: LIST | Payload: b'LIST ${dir}\r\n'... | Error: 
2025-12-28 16:28:39,542 - WARNING - [537] CRASH: RETR | Payload: b'RETR root\r\n'... | Error: 
2025-12-28 16:28:41,068 - WARNING - [540] CRASH: PORT | Payload: b'PORT 0,0,0,0,0,0\r\n'... | Error: 
2025-12-28 16:28:42,591 - WARNING - [541] CRASH: CWD | Payload: b'CWD ${env}\r\n'... | Error: 
2025-12-28 16:28:44,116 - WARNING - [542] CRASH: MKD | Payload: b'MKD /home/../${user}\r\n'... | Error: 
2025-12-28 16:28:45,640 - WARNING - [543] CRASH: LIST | Payload: b'LIST ${dir}\r\n'... | Error: 
2025-12-28 16:28:47,168 - WARNING - [544] CRASH: USER | Payload: b"USER root'--; root'--\r\n"... | Error: 
2025-12-28 16:28:48,692 - WARNING - [545] CRASH: MKD | Payload: b"MKD ' UNION SELECT\r\n"... | Error: 
2025-12-28 16:28:50,222 - WARNING - [546] CRASH: DELE | Payload: b'DELE COM1${env}\r\n'... | Error: 
2025-12-28 16:28:51,751 - WARNING - [547] CRASH: CWD | Payload: b'CWD ${../../../etc/passwd}\r\n'... | Error: 
2025-12-28 16:28:53,278 - WARNING - [549] CRASH: STOR | Payload: b"STOR & ls' UNION SELECT\r\n"... | Error: 
2025-12-28 16:28:54,802 - WARNING - [550] CRASH: CWD | Payload: b"CWD ../'\\\r\n"... | Error: 
2025-12-28 16:28:56,325 - WARNING - [551] CRASH: RETR | Payload: b'RETR ${config}%252e%252e%252f\r\n'... | Error: 
2025-12-28 16:28:57,855 - WARNING - [552] CRASH: DELE | Payload: b'DELE /\r\n'... | Error: 
2025-12-28 16:28:59,379 - WARNING - [553] CRASH: STOR | Payload: b'STOR /proc/self/cmdline?\r\n'... | Error: 
2025-12-28 16:29:00,907 - WARNING - [554] CRASH: PASS | Payload: b"PASS 1''''''''''''\r\n"... | Error: 
2025-12-28 16:29:02,439 - WARNING - [556] CRASH: MKD | Payload: b'MKD /home%x%x%x%x%x%x%x%x%x%x\r\n'... | Error: 
2025-12-28 16:29:03,965 - WARNING - [557] CRASH: USER | Payload: b'USER AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'... | Error: 
2025-12-28 16:29:05,491 - WARNING - [558] CRASH: STOR | Payload: b'STOR \\\\\\\\\\\\\r\n'... | Error: 
2025-12-28 16:29:07,019 - WARNING - [559] CRASH: USER | Payload: b"USER file'\\\r\n"... | Error: 
2025-12-28 16:29:08,546 - WARNING - [560] CRASH: CWD | Payload: b'CWD C/sXP|dcOYZR}u.oaQ`d;|\r8\r\n'... | Error: 
2025-12-28 16:29:10,052 - WARNING - [563] CRASH: MKD | Payload: b"MKD ' UNION SELECT{{\r\n"... | Error: [Errno 32] Broken pipe
2025-12-28 16:29:11,576 - WARNING - [566] CRASH: RETR | Payload: b'RETR $(ls)\\\r\n'... | Error: 
2025-12-28 16:29:13,101 - WARNING - [567] CRASH: RETR | Payload: b'RETR C:\\Windows\\System32\r\n'... | Error: 
2025-12-28 16:29:17,630 - WARNING - [581] CRASH: PASS | Payload: b'PASS OR 1=1\r\n'... | Error: 
2025-12-28 16:29:19,154 - WARNING - [584] CRASH: USER | Payload: b'USER ${\r\n'... | Error: 
2025-12-28 16:29:20,683 - WARNING - [585] CRASH: RETR | Payload: b'RETR AUX\\\r\n'... | Error: 
2025-12-28 16:29:22,210 - WARNING - [586] CRASH: RMD | Payload: b'RMD "\r\n'... | Error: 
2025-12-28 16:29:23,734 - WARNING - [587] CRASH: CWD | Payload: b'CWD /path"\\\r\n'... | Error: 
2025-12-28 16:29:25,259 - WARNING - [588] CRASH: MKD | Payload: b'MKD \\\\server\\share\r\n'... | Error: 
2025-12-28 16:29:26,800 - WARNING - [589] CRASH: STOR | Payload: b'STOR SUBDIR/SUBDIR/SUBDIR/SUBDIR/SUBDIR/SUBDIR/SUBDIR/SUBDIR/SUBDIR/SUBDIR/SUBDIR/SUBDIR/SUBDIR/SUBD'... | Error: 
2025-12-28 16:29:28,325 - WARNING - [590] CRASH: MLSD | Payload: b'MLSD AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'... | Error: 
2025-12-28 16:29:29,848 - WARNING - [591] CRASH: MKD | Payload: b'MKD %s%s%s%s%s%s%s%s%s%s\r\n'... | Error: 
2025-12-28 16:29:31,370 - WARNING - [592] CRASH: RETR | Payload: b'RETR LPT1\r\n'... | Error: 
2025-12-28 16:29:32,895 - WARNING - [593] CRASH: MKD | Payload: b'MKD /etc/shadow\r\n'... | Error: 
2025-12-28 16:29:34,402 - WARNING - [596] CRASH: STOR | Payload: b'STOR /dev/null\r\n'... | Error: [Errno 32] Broken pipe
2025-12-28 16:29:35,927 - WARNING - [597] CRASH: MKD | Payload: b'MKD PRN\xc3\x80\xc2\xae\r\n'... | Error: 
2025-12-28 16:29:37,455 - WARNING - [599] CRASH: PASS | Payload: b'PASS \n{{\r\n'... | Error: 
2025-12-28 16:29:38,980 - WARNING - [600] CRASH: RETR | Payload: b'RETR /tmp\r\n'... | Error: 
2025-12-28 16:29:40,507 - WARNING - [601] CRASH: RETR | Payload: b'RETR PRN\r\n'... | Error: 
2025-12-28 16:29:42,035 - WARNING - [602] CRASH: CWD | Payload: b'CWD /etc/shadow\r\n'... | Error: 
2025-12-28 16:29:43,563 - WARNING - [603] CRASH: RETR | Payload: b"RETR ' UNION SELECT\r\n"... | Error: 
2025-12-28 16:29:45,089 - WARNING - [606] CRASH: SITE | Payload: b'SITE \xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3'... | Error: 
2025-12-28 16:29:46,615 - WARNING - [607] CRASH: RETR | Payload: b"RETR .%2e/admin'--\r\n"... | Error: 
2025-12-28 16:29:48,142 - WARNING - [608] CRASH: RETR | Payload: b'RETR PRNOR 1=1\r\n'... | Error: 
2025-12-28 16:29:49,668 - WARNING - [610] CRASH: RMD | Payload: b"RMD /etc/shadowfile'\\\r\n"... | Error: 
2025-12-28 16:29:51,197 - WARNING - [611] CRASH: MKD | Payload: b"MKD new'\\../../../../../../../../../../../../\r\n"... | Error: 
2025-12-28 16:29:52,724 - WARNING - [612] CRASH: CWD | Payload: b'CWD \r\n\r\n'... | Error: 
2025-12-28 16:29:54,249 - WARNING - [613] CRASH: STOR | Payload: b'STOR ${file}\r\n'... | Error: 
2025-12-28 16:29:55,776 - WARNING - [615] CRASH: RETR | Payload: b'RETR /.../\r\n'... | Error: 
2025-12-28 16:29:57,301 - WARNING - [616] CRASH: RETR | Payload: b'RETR  \r\n'... | Error: 
2025-12-28 16:29:58,827 - WARNING - [617] CRASH: STOR | Payload: b'STOR C:\\Windows\\System32\r\n'... | Error: 
2025-12-28 16:30:00,351 - WARNING - [618] CRASH: USER | Payload: b'USER \x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3\xbf\x00\xc3'... | Error: 
2025-12-28 16:30:01,878 - WARNING - [619] CRASH: MKD | Payload: b'MKD .%2e/GET / HTTP/1.0\r\n\r\n'... | Error: 
2025-12-28 16:30:03,406 - WARNING - [622] CRASH: PORT | Payload: b'PORT ../\r\n'... | Error: 
2025-12-28 16:30:04,931 - WARNING - [623] CRASH: RETR | Payload: b"RETR :' UNION SELECT\r\n"... | Error: 
2025-12-28 16:30:06,457 - WARNING - [624] CRASH: RETR | Payload: b'RETR %2e%2e/\r\n'... | Error: 
2025-12-28 16:30:07,984 - WARNING - [625] CRASH: RETR | Payload: b'RETR LPT1\r\n'... | Error: 
2025-12-28 16:30:09,510 - WARNING - [628] CRASH: STOR | Payload: b'STOR %x%x%x%x%x%x%x%x%x%x\r\n'... | Error: 
2025-12-28 16:30:11,037 - WARNING - [629] CRASH: STOR | Payload: b'STOR AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'... | Error: 
2025-12-28 16:30:12,564 - WARNING - [630] CRASH: MLSD | Payload: b'MLSD .; .\r\n'... | Error: 
2025-12-28 16:30:14,094 - WARNING - [632] CRASH: DELE | Payload: b'DELE %{\r\n'... | Error: 
2025-12-28 16:30:15,599 - WARNING - [635] CRASH: USER | Payload: b"USER test'; DROP TABLE users; --\r\n"... | Error: [Errno 32] Broken pipe
2025-12-28 16:30:17,127 - WARNING - [637] CRASH: MKD | Payload: b'MKD \\\\server\\share\r\n'... | Error: 
2025-12-28 16:30:18,656 - WARNING - [638] CRASH: STOR | Payload: b'STOR ../${env}\r\n'... | Error: 
2025-12-28 16:30:20,187 - WARNING - [639] CRASH: CWD | Payload: b'CWD ${..%2f}\r\n'... | Error: 
2025-12-28 16:30:21,715 - WARNING - [640] CRASH: CWD | Payload: b'CWD users.xml\r\n'... | Error: 
2025-12-28 16:30:23,243 - WARNING - [641] CRASH: LIST | Payload: b'LIST \t\r\n'... | Error: 
2025-12-28 16:30:24,770 - WARNING - [642] CRASH: MKD | Payload: b'MKD ../../../etc/passwd\r\n'... | Error: 
2025-12-28 16:30:26,299 - WARNING - [644] CRASH: RETR | Payload: b'RETR ${env}\r\n'... | Error: 
2025-12-28 16:30:27,828 - WARNING - [646] CRASH: RETR | Payload: b'RETR /etc/shadow\\\r\n'... | Error: 
2025-12-28 16:30:29,359 - WARNING - [647] CRASH: STOR | Payload: b'STOR ..\\..\\..\\windows\\system32\\config\\sam\r\n'... | Error: 
2025-12-28 16:30:30,888 - WARNING - [655] CRASH: PASS | Payload: b"PASS ' OR '1'='1; ls\r\n"... | Error: 
2025-12-28 16:30:32,413 - WARNING - [656] CRASH: RETR | Payload: b"RETR '\\\r\n"... | Error: 
2025-12-28 16:30:33,944 - WARNING - [657] CRASH: STOR | Payload: b'STOR 65536\r\n'... | Error: 
2025-12-28 16:30:35,473 - WARNING - [658] CRASH: MLSD | Payload: b'MLSD /\r\n'... | Error: 
2025-12-28 16:30:37,000 - WARNING - [659] CRASH: PASS | Payload: b'PASS ..\\..\\..\\..\\\r\n'... | Error: 
2025-12-28 16:30:38,527 - WARNING - [660] CRASH: USER | Payload: b'USER ${\r\n'... | Error: 
2025-12-28 16:30:40,053 - WARNING - [661] CRASH: STOR | Payload: b'STOR \\\\\\\\\\\\\r\n'... | Error: 
2025-12-28 16:30:41,584 - WARNING - [663] CRASH: CWD | Payload: b'CWD 4294967295\r\n'... | Error: 
2025-12-28 16:30:43,116 - WARNING - [664] CRASH: STOR | Payload: b'STOR ..\\\\\r\n'... | Error: 
2025-12-28 16:30:44,648 - WARNING - [665] CRASH: RETR | Payload: b'RETR \xef\xbf\xbf\r\n'... | Error: 
2025-12-28 16:30:46,178 - WARNING - [666] CRASH: LIST | Payload: b'LIST .\r\n'... | Error: 
2025-12-28 16:30:47,709 - WARNING - [667] CRASH: PASS | Payload: b'PASS {{7*7}}\r\n'... | Error: 
2025-12-28 16:30:49,238 - WARNING - [668] CRASH: MLSD | Payload: b'MLSD .\r\n'... | Error: 
2025-12-28 16:30:50,770 - WARNING - [669] CRASH: CWD | Payload: b'CWD ../${env}\r\n'... | Error: 
2025-12-28 16:30:52,300 - WARNING - [670] CRASH: DELE | Payload: b'DELE file.txt4294967296\r\n'... | Error: 
2025-12-28 16:30:53,829 - WARNING - [671] CRASH: CWD | Payload: b'CWD \t\r\n'... | Error: 
2025-12-28 16:30:55,356 - WARNING - [672] CRASH: USER | Payload: b"USER admin'--\r\n"... | Error: 
2025-12-28 16:30:56,885 - WARNING - [673] CRASH: RETR | Payload: b'RETR ${config}\r\n'... | Error: 
2025-12-28 16:30:58,416 - WARNING - [674] CRASH: RETR | Payload: b'RETR readme.txt\\\r\n'... | Error: 
2025-12-28 16:30:59,947 - WARNING - [676] CRASH: MKD | Payload: b'MKD /dev/null1=1\r\n'... | Error: 
2025-12-28 16:31:01,479 - WARNING - [680] CRASH: USER | Payload: b'USER "\r\n'... | Error: 
2025-12-28 16:31:03,008 - WARNING - [682] CRASH: PASS | Payload: b"PASS '; --\r\n"... | Error: 
2025-12-28 16:31:04,537 - WARNING - [683] CRASH: MKD | Payload: b'MKD dir\\\\\\\r\n'... | Error: 
2025-12-28 16:31:06,065 - WARNING - [684] CRASH: RETR | Payload: b"RETR '''''''''''\r\n"... | Error: 
2025-12-28 16:31:07,594 - WARNING - [686] CRASH: MKD | Payload: b'MKD ; ls\r\n'... | Error: 
2025-12-28 16:31:09,128 - WARNING - [687] CRASH: MKD | Payload: b'MKD %{\r\n'... | Error: 
2025-12-28 16:31:10,664 - WARNING - [688] CRASH: DELE | Payload: b'DELE admin\r\n'... | Error: 
2025-12-28 16:31:12,225 - WARNING - [692] CRASH: PASS | Payload: b'PASS AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'... | Error: 
2025-12-28 16:31:13,760 - WARNING - [693] CRASH: MKD | Payload: b'MKD PRN\r\n'... | Error: 
2025-12-28 16:31:15,288 - WARNING - [694] CRASH: RETR | Payload: b'RETR root\r\n'... | Error: 
2025-12-28 16:31:16,820 - WARNING - [695] CRASH: DELE | Payload: b'DELE 1=1\r\n'... | Error: 
2025-12-28 16:31:18,352 - WARNING - [698] CRASH: CWD | Payload: b'CWD \xef\xbf\xbf;\r\n'... | Error: 
2025-12-28 16:31:19,899 - WARNING - [699] CRASH: RETR | Payload: b'RETR /etc\r\n'... | Error: 
2025-12-28 16:31:21,433 - WARNING - [700] CRASH: STOR | Payload: b"STOR ' OR ''='\r\n"... | Error: 
2025-12-28 16:31:22,963 - WARNING - [701] CRASH: PASS | Payload: b'PASS test\\\r\n'... | Error: 
2025-12-28 16:31:24,494 - WARNING - [702] CRASH: RMD | Payload: b'RMD CON\r\n'... | Error: 
2025-12-28 16:31:26,024 - WARNING - [703] CRASH: MKD | Payload: b'MKD /dev/null../../../../../../../../../../../../../../\r\n'... | Error: 
2025-12-28 16:31:27,558 - WARNING - [704] CRASH: MKD | Payload: b'MKD /tmp\r\n'... | Error: 
2025-12-28 16:31:29,089 - WARNING - [708] CRASH: DELE | Payload: b'DELE /var\r\n'... | Error: 
2025-12-28 16:31:30,626 - WARNING - [710] CRASH: CWD | Payload: b'CWD /.ssh/id_rsa\r\n'... | Error: 
2025-12-28 16:31:32,160 - WARNING - [711] CRASH: DELE | Payload: b'DELE {{file\\}}\r\n'... | Error: 
2025-12-28 16:31:36,698 - WARNING - [721] CRASH: USER | Payload: b"USER A\x00B'\\\r\n"... | Error: 
2025-12-28 16:31:38,234 - WARNING - [725] CRASH: CWD | Payload: b'CWD \xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf|\r\n'... | Error: 
2025-12-28 16:31:39,765 - WARNING - [726] CRASH: CWD | Payload: b'CWD users.xml../../../etc/passwd\r\n'... | Error: 
2025-12-28 16:31:41,298 - WARNING - [728] CRASH: CWD | Payload: b"CWD ' OR ''='\r\n"... | Error: 
2025-12-28 16:31:42,828 - WARNING - [729] CRASH: MKD | Payload: b"MKD GET / HTTP/1.0\r\n'\\\r\n"... | Error: 
2025-12-28 16:31:44,359 - WARNING - [730] CRASH: STOR | Payload: b'STOR \xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3\x83\xc3'... | Error: 
2025-12-28 16:31:45,889 - WARNING - [733] CRASH: RETR | Payload: b'RETR sessions.obj\r\n'... | Error: 
2025-12-28 16:31:47,420 - WARNING - [734] CRASH: MLSD | Payload: b'MLSD \\\\\\\\\\\\\r\n'... | Error: 
2025-12-28 16:31:48,966 - WARNING - [737] CRASH: MKD | Payload: b'MKD dir\\\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf\xc3\xbf'... | Error: 
2025-12-28 16:31:56,506 - WARNING - [754] CRASH: PASS | Payload: b'PASS BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB'... | Error: 
2025-12-28 16:31:58,037 - WARNING - [755] CRASH: RETR | Payload: b'RETR \xef\xbf\xbf\r\n'... | Error: 
2025-12-28 16:31:59,571 - WARNING - [756] CRASH: RETR | Payload: b'RETR "../../../../../\r\n'... | Error: 
2025-12-28 16:32:01,105 - WARNING - [757] CRASH: MKD | Payload: b"MKD ' UNION SELECT' UNION SELECT\r\n"... | Error: 
2025-12-28 16:32:02,633 - WARNING - [758] CRASH: USER | Payload: b"USER 4294967295' OR '1'='1\r\n"... | Error: 
